simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	1.139014943427536702533169143E-15	1.230179710322951637009628926E-15	0.9258931307918564192933800296	
simNo_8-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	8.591907368122000344584616581E-9	1.345988932496392884353346243E-8	0.6383341765066872714826968095	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut2	1.139201356960931607641765062E-15	1.230179710322951650515212646E-15	0.9260446643701056936084836708	
simNo_8-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut2	1.189249894634069116276993805E-8	1.345988932496392884353346243E-8	0.8835510203106786593038894437	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut3	1.138929134023275575406854722E-15	1.230179710322951650515212646E-15	0.9258233772399638973411779190	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut4	1.138899544573530354511755772E-15	1.230179710322951650515212646E-15	0.9257993242910354412251664243	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut5	1.138892282263333528490609145E-15	1.230179710322951650515212646E-15	0.9257934208363321284134907624	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut6	1.235068608288453165763469226E-16	1.230179710322951650515212646E-15	0.1003974133148577180149196544	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut7	1.138729588805579818099795800E-15	1.230179710322951650515212646E-15	0.9256611690552399175365725933	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut8	1.138902503518504876601265667E-15	1.230179710322951650515212646E-15	0.9258017295859282868367675737	
simNo_5-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6,cell_7	mut0	0.01042173661709427173334149520	0.01174992550196319753750379426	0.8869619314056919130037234329	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_6	mut0	0.000008851486216160795601405714669	0.00001225297966733781811704538980	0.7223945894365416334480957837	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_7,cell_8	mut4	1.741966195590529753129006876E-8	3.379839369746424959049251093E-8	0.5153991077751195326744366141	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_7,cell_8	mut5	3.298946978856957387535766738E-8	3.379839369746424959049251093E-8	0.9760662025498754441747311148	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_7,cell_8	mut6	3.305111228162167301233906869E-8	3.379839369746424959049251093E-8	0.9778900316230518984835813064	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_8,cell_9	mut10	1.129709645433769484042867240E-15	1.230179710322951650515212646E-15	0.9183289530414980043380883361	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_8,cell_9	mut11	1.129975950481476472098757790E-15	1.230179710322951650515212646E-15	0.9185454295818541093821917889	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_8,cell_9	mut12	6.054777839599773707016994012E-16	1.230179710322951650515212646E-15	0.4921864495724977811990077166	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_8,cell_9	mut13	1.129700768598845917774337555E-15	1.230179710322951650515212646E-15	0.9183217371568194675032848877	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5,cell_8,cell_9	mut9	6.053623851059710092108134845E-16	1.230179710322951650515212646E-15	0.4920926430716768023465628776	
simNo_6-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5	mut1	0.1121872589635041970658604967	0.1418768984888760845575901014	0.7907366185644401040243240000	
simNo_8-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_5	mut2	0.06830522831429268802883695078	0.08042135527578986588941350864	0.8493419201908845450954656333	
simNo_7-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_6	mut6	0.0001914024766367605156213742160	0.002451533261511457618292206026	0.07807459912608082175362750213	
simNo_4-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_4,cell_7,cell_8,cell_9	mut5	6.757750991928125677055954596E-11	6.887085541538078834524104717E-11	0.9812207139246495935016104912	
simNo_10-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	2.226223031363277823587688808E-7	2.726082389644399702824585417E-7	0.8166382057343742322592200298	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut10	7.779252219067574898880079369E-10	8.093264172548380114537898478E-10	0.9612008274058438184208748388	
simNo_10-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	3.139338486814324267841939725E-8	2.726082389644399702824585417E-7	0.1151593399649168792357163541	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut7	7.783302451267421896695649369E-10	8.093264172548380114537898478E-10	0.9617012722342215969466076443	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut8	3.352847318247604364086226970E-11	8.093264172548380114537898478E-10	0.04142762730543455061729018372	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut9	7.775920576451571723257594369E-10	8.093264172548380114537898478E-10	0.9607891711760491941497075310	
simNo_9-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_6	mut7	1.463307576447871331344724024E-65	4.698446448827693013002929419E-65	0.3114449834397879455445053276	
simNo_9-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_6	mut8	1.375339408592827516533124503E-65	4.698446448827693013002929419E-65	0.2927221632878220318557287499	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_7,cell_8,cell_9	mut4	5.254329540915927684932918477E-10	5.468585638059597465780599874E-10	0.9608205647082645566144869126	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_7	mut0	0.00008387505243985951402817367351	0.0001145851805409336298555946754	0.7319886572059513514106781613	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_7	mut1	0.00001123798459627557612447717473	0.0001145851805409336298555946754	0.09807537539517158599844177635	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_8,cell_9	mut14	5.674244256270841961058575455E-16	1.230179710322951650515212646E-15	0.4612532793912864066184989202	
simNo_2-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_8,cell_9	mut15	5.677380737943835375939064473E-16	1.230179710322951650515212646E-15	0.4615082406499280414482207905	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_8	mut10	4.616929009118409395899635773E-10	5.468585638059597465780599874E-10	0.8442638215238083122959355817	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_8	mut8	4.892782488644589969894831194E-11	5.468585638059597465780599874E-10	0.08947071166980356417203026778	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5,cell_8	mut9	4.616929783187692372650174837E-10	5.468585638059597465780599874E-10	0.8442639630721599719055525463	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5	mut3	0.00004010880846383512958473329653	0.00005003081982246735706267496594	0.8016820153289483674543535686	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5	mut4	0.00004301162406926401541151502190	0.00005003081982246735706267496594	0.8597025637774732394736700510	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5	mut5	0.00004301164140531201250818002191	0.00005003081982246735706267496594	0.8597029102848472663841805779	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5	mut6	0.00004301153008963539957169949553	0.00005003081982246735706267496594	0.8597006853427614093798498262	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5	mut7	0.000006856842436322762814497858093	0.00005003081982246735706267496594	0.1370523701321312004256499633	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_5	mut8	0.000006856697360973734479248647165	0.00005003081982246735706267496594	0.1370494704125275015429566002	
simNo_6-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_6,cell_7	mut0	0.001399338732592736448895617408	0.001728698810450915635196564104	0.8094751521392737272104106029	
simNo_6-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_6,cell_7	mut1	0.001406375968251777907899662969	0.001728698810450915635196564104	0.8135459802190396055560328346	
simNo_8-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_3,cell_8	mut3	1.219899680595353124632430390E-38	4.480745360512583133451218505E-38	0.2722537396001009193020508017	
simNo_4-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_4,cell_5,cell_7,cell_9	mut3	8.236553918560207663167618933E-7	0.000008293202007999223525033116085	0.09931693344278391095346485028	
simNo_4-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_4,cell_5,cell_7,cell_9	mut4	0.000007201555698227294871986761921	0.000008293202007999223525033116085	0.8683685374214954415732470737	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_4,cell_8,cell_9	mut5	7.276578982091303961231762010E-8	7.459722628339819943747431144E-8	0.9754490005361935203498915933	
simNo_9-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_4	mut1	0.01786964740676886093146709919	0.01996593867456631945916342964	0.8950066259360083849929655925	
simNo_9-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_4	mut2	0.001129653840344095126311176645	0.01996593867456631945916342964	0.05657904988875422153258471189	
simNo_9-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_4	mut6	0.01783680749786654361568319359	0.01996593867456631945916342964	0.8933618292932063839955583346	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5,cell_6,cell_7	mut0	0.00002878214938139150923324394284	0.0006010890334087144601045732683	0.04788333804423428330373473054	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5,cell_6,cell_7	mut1	0.00002869381073825405482407993154	0.0006010890334087144601045732683	0.04773637372076876440273663518	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5,cell_6,cell_7	mut2	0.00002884557199697737393725913044	0.0006010890334087144601045732683	0.04798885089185055328393849131	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5,cell_6,cell_7	mut3	0.0004953435740748734557956358573	0.0006010890334087144601045732683	0.8240768780388999702533328112	
simNo_3-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5,cell_6	mut2	1.779514005140378815133566428E-42	6.477827389302915787224784352E-34	2.747084629144268920921277003E-9	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5	mut5	1.773575475605058455173352559E-7	3.569390629197998588761374786E-7	0.4968846673986928294396119704	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5	mut6	3.272122541331318473909478162E-7	3.569390629197998588761374786E-7	0.9167174123686560841160052808	
simNo_10-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5	mut7	3.126433368015041308862670879E-57	1.408021135978506672514499401E-53	0.0002220444912456744582937579851	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5	mut7	3.272121772846967275949412138E-7	3.569390629197998588761374786E-7	0.9167171970701833107312258666	
simNo_10-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5	mut8	3.537964973540216273082434011E-54	1.408021135978506672514499401E-53	0.2512721494824366769342694529	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_5	mut8	3.272122221129505474759450652E-7	3.569390629197998588761374786E-7	0.9167173226609590952056805249	
simNo_6-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_6,cell_8	mut4	0.001359773628676000926278741050	0.001615602506324677502078874328	0.8416511012782099194724808017	
simNo_6-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_6,cell_8	mut5	0.000008908409142715210433162231917	0.001615602506324677502078874328	0.005513985716066315215514544088	
simNo_3-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_6	mut5	3.894163931927388609884651698E-34	6.477827389302915787224784352E-34	0.6011527782228298492914530784	
simNo_3-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_6	mut6	9.565011792388097578753054978E-39	6.477827389302915787224784352E-34	0.00001476577132663826071302264714	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_7	mut10	4.756106075598465119349446972E-7	5.127131288863168066594953987E-7	0.9276349302639039950575199686	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_7	mut11	4.755251353852059173087336836E-7	5.127131288863168066594953987E-7	0.9274682246154134796982393697	
simNo_7-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_7	mut2	5.806865295357583829707670907E-119	5.807513231554477903624298459E-119	0.9998884313868845645362737125	
simNo_7-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_7	mut3	1.841196652086734324109308072E-123	5.807513231554477903624298459E-119	0.00003170370137226372348094392547	
simNo_7-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_7	mut4	5.806965893075352369467628068E-119	5.807513231554477903624298459E-119	0.9999057533823338307105299520	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_7	mut6	4.753596235893976472062826954E-7	5.127131288863168066594953987E-7	0.9271454090164297274982765150	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_7	mut7	4.752654593292003819401180194E-7	5.127131288863168066594953987E-7	0.9269617502511435665092385671	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_7	mut8	4.112210241090562218885933365E-8	5.127131288863168066594953987E-7	0.08020489449963660032804873881	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_7	mut9	4.115795726382688857866818709E-8	5.127131288863168066594953987E-7	0.08027482610641863855079779588	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_9	mut13	7.128942622975005603514789316E-8	7.459722628339819943747431144E-8	0.9556578680139974234661963003	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_9	mut14	7.112314676513164345310916122E-8	7.459722628339819943747431144E-8	0.9534288378891143687242547472	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_9	mut15	7.120484476797883129294628892E-8	7.459722628339818984734869224E-8	0.9545240261007621131942210464	
simNo_6-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut10	2.277793775514046222370200950E-68	2.277830114163144290024950348E-68	0.9999840468132930018048613571	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut12	4.666691218587572392941986641E-7	5.127131288863168066594953987E-7	0.9101953813283980812736107153	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut13	4.667104092651514245974462274E-7	5.127131288863168062895761013E-7	0.9102759086331773982103818131	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut14	0.00001199751795642523192907365531	0.00001225297966733781811704538980	0.9791510540416909159712459821	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut15	0.00001199547123429281323417900741	0.00001225297966733781811704538980	0.9789840153141335248335111573	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut15	2.481630277615181653265771232E-8	2.986450077648499951121937577E-8	0.8309632550660923112331283817	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut16	0.00001199687070241754396573090341	0.00001225297966733781811704538980	0.9790982298287026811670050546	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut16	2.481628035316328726212192902E-8	2.986450077648499951121937577E-8	0.8309625042419383402360263335	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut17	0.00001199634590187076994139894241	0.00001225297966733781811704538980	0.9790553993857392475419448431	
simNo_1-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut3	2.228302201961080267562008386E-41	2.271224939323868864795569321E-41	0.9811015031494122024906937573	
simNo_2-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut3	2.982005213125416563255740903E-23	2.983164692073634613351904282E-23	0.9996113258676938543536800720	
simNo_2-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut4	2.982005213129154608644934621E-23	2.983164692073634613351904282E-23	0.9996113258689469012937721915	
simNo_6-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1	mut9	2.277793775514095558121806804E-68	2.277830114163144290024950348E-68	0.9999840468133146609054672772	
simNo_10-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	0.004219481337949243046474704611	0.004801550544492147249825564495	0.8787747413779502795314893359	
simNo_1-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	0.02348563591725281874924502346	0.02526991454460011924032646279	0.9293911887118518312275127858	
simNo_2-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	0.00004621833513291169189014153370	0.0008860996543333896419418258913	0.05215929710262850695702776917	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	1.052408239552595205214985701E-16	2.167284397389756978312438201E-16	0.4855884353802846687211679726	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	1.973385137011589193310330660E-16	2.167284397389756978312438201E-16	0.9105335411394568313609705867	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut2	1.052520111607192193835621369E-16	2.167284397389756978312438201E-16	0.4856400539194721078742110097	
