simNo_6-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_5,cell_6,cell_8,cell_9	mut1	0.000005736277540326054319341458599	0.000006315704296241033004156702618	0.9082561930171682313662584739	
simNo_7-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_5,cell_6,cell_8,cell_9	mut1	0.000005841933879312960244430030211	0.00004669715313586030799608191090	0.1251025702212827947576393914	
simNo_6-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_5,cell_6,cell_8,cell_9	mut2	9.233860841763770214181992547E-7	0.000006315704296241033004156702618	0.1462047684414160936293983935	
simNo_7-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_5,cell_6,cell_8,cell_9	mut2	0.00004176157760814728881544624972	0.00004669715313586030799608191090	0.8943067147294076602345492397	
simNo_6-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_5,cell_6,cell_8,cell_9	mut3	0.000005736271849482637176344205662	0.000006315704296241033004156702618	0.9082552919548084039657063732	
simNo_6-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_5,cell_6,cell_8,cell_9	mut4	0.000005736277400842273246319510263	0.000006315704296241033004156702618	0.9082561709319383772643812766	
simNo_10-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_5,cell_7,cell_8	mut0	0.001382767492453784572624777667	0.001620471417949064141960613659	0.8533118678537832407415541143	
simNo_10-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_5,cell_7,cell_8	mut1	0.001381898459850241649333268269	0.001620471417949064141960613659	0.8527755840329659584412529270	
simNo_10-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_7,cell_8,cell_9	mut0	0.06878675945257344207299337536	0.07752830857652063141501441887	0.8872470032630821703303764099	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_7,cell_8,cell_9	mut0	1.314891001136038831095652734E-11	1.372126406285284461380077496E-11	0.9582870755295809232503806203	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_7,cell_8,cell_9	mut1	1.314920629396219860759089959E-11	1.372126406285284461380077496E-11	0.9583086684819833490146738652	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_7,cell_8,cell_9	mut2	1.256118021597649830031528143E-11	1.372126406285284461380077496E-11	0.9154535732595508044363879670	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_7,cell_8,cell_9	mut3	1.315053956567034201701037455E-11	1.372126406285284461380077496E-11	0.9584058367677940517494966540	
simNo_1-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_8,cell_9	mut0	0.008255892510104388263785302692	0.01045976542276555588861015589	0.7892999676776245609430352194	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_8,cell_9	mut0	2.645511198296921202733786870E-8	3.101762518024185654551278023E-8	0.8529057859600755927471589262	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_8,cell_9	mut1	2.645536633276010224748169522E-8	3.101762518024185654551278023E-8	0.8529139861297988454568334789	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_8,cell_9	mut2	2.645624747310712166780814872E-8	3.101762518024185654551278023E-8	0.8529423938606260496087281849	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_8	mut3	2.678346241274799947044516011E-8	3.101762518024185654551278023E-8	0.8634917166324194503269041897	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_8	mut4	2.617679814007432482861272018E-9	3.101762518024185654551278023E-8	0.08439330215631361273472354665	
simNo_8-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_6,cell_8	mut5	2.615594102999475597901836839E-9	3.101762518024185654551278023E-8	0.08432605938721581999856183920	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_7,cell_8,cell_9	mut0	0.00001111245785094909136338320202	0.00001342956312970295888092551338	0.8274623488213858007657401483	
simNo_7-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_7,cell_8,cell_9	mut0	0.0001888254603058083742738761040	0.002190146209128716041227619312	0.08621591541184226160092331818	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_4,cell_7,cell_8,cell_9	mut1	0.00001072456374298611235579974559	0.00001342956312970295888092551338	0.7985787504335089328775224463	
simNo_8-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	9.348344013835060091175925617E-7	0.000001069648086821161993944443974	0.8739644495244201457016035411	
simNo_8-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	1.580618468113515246166018596E-7	0.000001069648086821161993944443974	0.1477699523411370418766666305	
simNo_8-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut2	9.413980245681382239297888989E-7	0.000001069648086821161993944443974	0.8801006949545768479868038880	
simNo_1-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_5,cell_8,cell_9	mut0	0.001034678114360387464886408168	0.001350540548241903711221722604	0.7661214731444404120816628345	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_6,cell_7,cell_8,cell_9	mut4	1.311987859988573953498700140E-11	1.372126406285284461380077496E-11	0.9561712783740371696925587805	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_6,cell_7,cell_8,cell_9	mut5	1.310291642093214368244887537E-11	1.372126406285284461380077496E-11	0.9549350818490014744069103887	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_6,cell_7,cell_8,cell_9	mut6	1.310728658930883434885969345E-11	1.372126406285284461380077496E-11	0.9552535778969364375269153824	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_3,cell_6,cell_7,cell_8,cell_9	mut7	1.310928649687104922530141728E-11	1.372126406285284461380077496E-11	0.9553993303256524743065845657	
simNo_2-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	0.000003583177667998759194007384430	0.00003991084348353372456158947335	0.08977955250374735964353466696	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	0.00002923840740801888708257776671	0.00003038518910381556348171978699	0.9622585302372638047735930497	
simNo_2-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	0.00003333241749376969469894147020	0.00003991084348353372456158947335	0.8351719629158393076496031010	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	3.113794218685246596093254376E-8	0.00003038518910381556348171978699	0.001024773684325774918872947745	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut2	0.00002922923042686541596808893441	0.00003038518910381556348171978699	0.9619565087121675949169631995	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_2,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut3	0.00002927202926817408134403608643	0.00003038518910381556348171978699	0.9633650515769967952469908561	
simNo_7-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	0.08053867562464722679751137208	0.08991754203739978711046504634	0.8956948088188223787493960295	
simNo_10-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_3,cell_4,cell_5,cell_7,cell_8,cell_9	mut0	0.1149837995343178564132387508	0.1437087112796093347285189362	0.8001171154516697464282161297	
simNo_5-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	2.296444746032228775117508869E-7	2.649780930163027748253023572E-7	0.8666545675120924175655586913	
simNo_5-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_11,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	2.295996121979331173470532821E-7	2.649780930163027748253023572E-7	0.8664852614204865729812307231	
simNo_1-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	3.534897810338665641522797809E-7	0.000004746349354114372413792928519	0.07447614043147582182825364234	
simNo_1-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	3.534926603808086230446391606E-7	0.000004746349354114372413792928519	0.07447674707602034169819967343	
simNo_2-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_2,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	3.250966241850150223053384925E-8	4.061686543330822663564550470E-8	0.8003981122541686958646780965	
simNo_9-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_3,cell_4,cell_5,cell_9	mut0	1.563818579359810231901508589E-7	8.410658627558116433961450266E-7	0.1859329511051427430945685472	
simNo_9-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_3,cell_4,cell_5,cell_9	mut1	1.693383737237321853660681750E-9	8.410658627558116433961450266E-7	0.002013378276570196959995105579	
simNo_9-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_3,cell_4,cell_9	mut2	2.128226420390675014534735944E-7	8.410658627558116433961450266E-7	0.2530392106769606585079262104	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_19,cell_2,cell_8,cell_9	mut4	9.675515555554319816140885203E-16	1.442343585169443770902303494E-14	0.06708190513717061888250160439	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_19,cell_2,cell_8,cell_9	mut5	1.269482679115020332765231138E-14	1.442343585169443770902303494E-14	0.8801527542869641085614142154	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_19,cell_2,cell_8,cell_9	mut6	1.269424999199291636792350478E-14	1.442343585169443770902303494E-14	0.8801127638739156670928068646	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_15,cell_17,cell_18,cell_19,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	3.447736983113672530886797011E-12	4.794036631730625330598764455E-11	0.07191720147263570710646855875	
simNo_7-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	0.002440235907116666334046180109	0.02930681317575917263032916515	0.08326514017344889013392280161	
simNo_4-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_2,cell_4,cell_5,cell_6,cell_7,cell_8	mut0	0.0005748809961850732812352485094	0.0007929270252532806895510117663	0.7250112278635501640390461009	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_2,cell_4,cell_5,cell_7,cell_8,cell_9	mut0	1.075486308753710610506350223E-9	1.288330579740412451452469982E-9	0.8347906396589700340776252818	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_2,cell_4,cell_5,cell_7,cell_8,cell_9	mut1	1.075030959774132512950786692E-9	1.288330579740412451452469982E-9	0.8344371985571762332468368658	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_2,cell_4,cell_5,cell_7,cell_8,cell_9	mut2	1.050145763661453805287414156E-9	1.288330579740412451452469982E-9	0.8151213517520085246734320017	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_2,cell_4,cell_5,cell_7,cell_8,cell_9	mut3	1.075529420507542081052020170E-9	1.288330579740412451452469982E-9	0.8348241029288088647245340849	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	5.241024629044004716355725893E-7	8.136160286818801197320603780E-7	0.6441643778251103830971458470	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	6.200808964073069920310069448E-7	8.136160286818801197320603780E-7	0.7621296465998650869205075158	
simNo_4-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_14,cell_4,cell_5,cell_6,cell_8	mut1	0.0005899397873180142829548162677	0.0007929270252532806895510117663	0.7440026238600869800796251053	
simNo_7-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_13,cell_2,cell_6,cell_7	mut1	0.006648172745918931081395515306	0.007522565400364912732016471242	0.8837640342211493878418095906	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_14,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	2.765550972480177683999000050E-12	3.253432081704428426896194554E-12	0.8500410959958762919537055522	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_14,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	1.493887248315997323540205095E-12	3.253432081704428426896194554E-12	0.4591727169338572120869292014	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_14,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut2	2.765507979418177501619143285E-12	3.253432081704428426896194554E-12	0.8500278813164483879586765473	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_14,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut3	1.493672771563557802162857299E-12	3.253432081704428426896194554E-12	0.4591067937035412560367249951	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_14,cell_2,cell_4,cell_5,cell_7,cell_8	mut4	1.119512454588019253969722514E-9	1.288330579740412471852413216E-9	0.8689636590117975638385277778	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_14,cell_2,cell_4,cell_5,cell_7,cell_8	mut5	1.275954979459538741212650601E-9	1.288330579740412471852413216E-9	0.9903940801565330323623055979	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_14,cell_2,cell_4,cell_5,cell_7,cell_8	mut6	1.119530694176178742029039361E-9	1.288330579740412471852413216E-9	0.8689778165490370844431023518	
simNo_2-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_14,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	0.000001649297004492570251820181036	0.00001701066694425351920829732073	0.09695663373444212222397927220	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_12,cell_14,cell_4,cell_8	mut7	8.334448636522965869867931878E-10	1.288330579740412471852413216E-9	0.6469184825374777308955010737	
simNo_3-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_13,cell_14,cell_17,cell_18,cell_9	mut3	5.474716240196435572188317421E-12	6.921941242428802165376180729E-12	0.7909220908491043887119383210	
simNo_3-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_13,cell_14,cell_17,cell_18,cell_9	mut4	5.522404964956928258362598505E-12	6.921941242428802165376180729E-12	0.7978115923762452706456310731	
simNo_1-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_13,cell_15,cell_16,cell_17,cell_19,cell_2,cell_4,cell_5,cell_7,cell_8	mut2	0.000004289442977604295912554078503	0.000004746349354114372413792928519	0.9037351989031302006484993215	
simNo_7-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_13,cell_2,cell_6,cell_7	mut3	0.006606001657454397613263173872	0.007522565400364912732016471242	0.8781580891452198668569671446	
simNo_7-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_13,cell_2,cell_6,cell_7	mut4	0.000006752702993746479480313901126	0.007522565400364912732016471242	0.0008976595927526149611011359811	
simNo_8-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_14,cell_19,cell_6,cell_7	mut4	1.935881110396419664327208823E-16	2.626027365991281551085410959E-16	0.7371899986524538060243528344	
simNo_8-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_14,cell_19,cell_6,cell_7	mut5	1.937690171961644231700210536E-16	2.626027365991281551085410959E-16	0.7378788953443364044342649574	
simNo_4-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_14,cell_3,cell_4,cell_5,cell_7,cell_8	mut5	2.681310202589877896577659806E-9	3.147990423464040458569931011E-9	0.8517529731362305533720555574	
simNo_4-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_14,cell_3,cell_4,cell_5,cell_7,cell_8	mut6	2.681353999857177880361556358E-9	3.147990423464040458569931011E-9	0.8517668859064135672660723653	
simNo_4-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_16,cell_2,cell_3	mut5	4.797910708727038824983923719E-11	6.548630236197085973444317754E-11	0.7326586684047192060942868026	
simNo_4-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_16,cell_2,cell_3	mut6	4.694857395603217948401489403E-11	6.548630236197085953794286113E-11	0.7169220472477937419649884963	
simNo_2-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	0.0002299538708191247018378993155	0.0002510297512690655064849900530	0.9160423003911170525818989639	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_0,cell_1,cell_10,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	4.475084465286233213515376667E-7	4.804801056012775828916362577E-7	0.9313776810147150641165306450	
